,title,price,link,imgurl
133,ZEBRONICS Pro Series Y Intel Core i3 11th Gen 1125G4 - (8 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 1S Th...,"₹29,990",/zebronics-pro-series-y-intel-core-i3-11th-gen-1125g4-8-gb-512-gb-ssd-windows-11-home-zeb-nbc-1s-thin-light-laptop/p/itma83f92adfdaf5?pid=COMGSZ8NUN6B88KU&lid=LSTCOMGSZ8NUN6B88KU6E0G0Y&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_124&otracker=search&fm=organic&iid=6b8ac4fa-ce87-4c11-b6d9-e885ccf5f8a6.COMGSZ8NUN6B88KU.SEARCH&ppt=None&ppn=None&ssid=zcrnm3br4w0000001701074938410&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/e/b/q/-original-imagunxghhkhvsx7.jpeg?q=70
134,Lenovo Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82TW0019IH Laptop,"₹46,990",/lenovo-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-82tw0019ih-laptop/p/itm4db7d7505c528?pid=COMGQ4FYXUNQUFXV&lid=LSTCOMGQ4FYXUNQUFXVISL9N0&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_125&otracker=search&fm=organic&iid=6b8ac4fa-ce87-4c11-b6d9-e885ccf5f8a6.COMGQ4FYXUNQUFXV.SEARCH&ppt=None&ppn=None&ssid=zcrnm3br4w0000001701074938410&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/p/j/p/s14-laptop-lenovo-original-imagq4fyrygyb3gh.jpeg?q=70
135,ASUS ROG Ally Ryzen Z1 HexaCore Zen4 - (16 GB/512 GB SSD/Windows 11 Home) RC71L-NH019W Handheld Gaming...,"₹64,990",/asus-rog-ally-ryzen-z1-hexacore-zen4-16-gb-512-gb-ssd-windows-11-home-rc71l-nh019w-handheld-gaming-pc/p/itm1e48a0d9fa505?pid=COMGSN87NPGGZFY7&lid=LSTCOMGSN87NPGGZFY7TTZTN4&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_126&otracker=search&fm=organic&iid=6b8ac4fa-ce87-4c11-b6d9-e885ccf5f8a6.COMGSN87NPGGZFY7.SEARCH&ppt=None&ppn=None&ssid=zcrnm3br4w0000001701074938410&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/v/p/z/-original-imagu4zqxjtdjmar.jpeg?q=70
136,ASUS Zenbook 14X OLED Ryzen 5 Hexa Core 5600HS - (16 GB/512 GB SSD/Windows 11 Home) UM5401QA-KM541WS T...,"₹57,990",/asus-zenbook-14x-oled-ryzen-5-hexa-core-5600hs-16-gb-512-gb-ssd-windows-11-home-um5401qa-km541ws-thin-light-laptop/p/itm05033c9b1d455?pid=COMGZKHQHERZG2RP&lid=LSTCOMGZKHQHERZG2RPU37D6Q&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_127&otracker=search&fm=organic&iid=en_EQWdl6ZGCE0z7bV2iQ_bkO9DP2aHARukbTTSuzSBAsNX7eXgrpDOFtDf-jR36UgRUnvgDmIlNOp2NQhtK26EbQ%3D%3D&ppt=None&ppn=None&ssid=zcrnm3br4w0000001701074938410&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/s/u/-original-imagqdrxypn25zdt.jpeg?q=70
137,ASUS Vivobook S14 OLED Intel EVO H-Series Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home)...,"₹69,990",/asus-vivobook-s14-oled-intel-evo-h-series-core-i5-12th-gen-12500h-16-gb-512-gb-ssd-windows-11-home-s3402za-km502ws-thin-light-laptop/p/itm93afec5862d72?pid=COMGCG2GXGJGEYUW&lid=LSTCOMGCG2GXGJGEYUWI64YYF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_128&otracker=search&fm=organic&iid=en_EQWdl6ZGCE0z7bV2iQ_bkO9DP2aHARukbTTSuzSBAsNpjdZZsoiDHC7F1yfjMTvGTsxV4GrE85oIK7SmF27FhQ%3D%3D&ppt=None&ppn=None&ssid=zcrnm3br4w0000001701074938410&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/h/z/-original-imagqdrxngpdcjzh.jpeg?q=70
138,ASUS Vivobook 15 Core i3 12th Gen i3-1220P - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ385WS Thin an...,"₹45,990",/asus-vivobook-15-core-i3-12th-gen-i3-1220p-8-gb-512-gb-ssd-windows-11-home-x1502za-ej385ws-thin-light-laptop/p/itm53225b55bfb2c?pid=COMGUZZKRGRVZAHZ&lid=LSTCOMGUZZKRGRVZAHZDYXUZA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_129&otracker=search&fm=organic&iid=6b8ac4fa-ce87-4c11-b6d9-e885ccf5f8a6.COMGUZZKRGRVZAHZ.SEARCH&ppt=None&ppn=None&ssid=zcrnm3br4w0000001701074938410&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/z/e/b/asus-vivobook-15-laptop-asus-original-imagt5yyzykayggk.jpeg?q=70
139,Lenovo IdeaPad Slim 5 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin a...,"₹59,990",/lenovo-ideapad-slim-5-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-14iah8-thin-light-laptop/p/itm61c6731491b62?pid=COMGSC4EBMZDMEPD&lid=LSTCOMGSC4EBMZDMEPD87RXWV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_130&otracker=search&fm=organic&iid=6b8ac4fa-ce87-4c11-b6d9-e885ccf5f8a6.COMGSC4EBMZDMEPD.SEARCH&ppt=None&ppn=None&ssid=zcrnm3br4w0000001701074938410&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/d/x/-original-imagufyhphszz3yr.jpeg?q=70
140,"ASUS Vivobook 16X (2023) For Creator, Intel H-Series Core i7 12th Gen 12650H - (16 GB/1 TB SSD/Windows...","₹87,990",/asus-vivobook-16x-2023-creator-intel-h-series-core-i7-12th-gen-12650h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-60-hz-k3605zc-mbn751ws-gaming-laptop/p/itme96e5ed7d82de?pid=COMGPNG44NGSUNW6&lid=LSTCOMGPNG44NGSUNW6257O6J&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_131&otracker=search&fm=organic&iid=en_EQWdl6ZGCE0z7bV2iQ_bkO9DP2aHARukbTTSuzSBAsPa3fGXQtAqEN5sHY8GgekS5UyDKrCH6X7yYYV2qZ7W1w%3D%3D&ppt=None&ppn=None&ssid=zcrnm3br4w0000001701074938410&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/t/c/-original-imagsz6yn8qzwvsn.jpeg?q=70
141,Wings Nuvobook S1 Aluminium Alloy Metal Body Intel Core i3 11th Gen 1125G4 - (8 GB/256 GB SSD/Windows ...,"₹26,990",/wings-nuvobook-s1-aluminium-alloy-metal-body-intel-core-i3-11th-gen-1125g4-8-gb-256-gb-ssd-windows-11-home-wl-nuvobook-s1-grn-thin-light-laptop/p/itma074a71804e83?pid=COMGQHYFTMAKHBAN&lid=LSTCOMGQHYFTMAKHBANLB0BWS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_132&otracker=search&fm=organic&iid=en_EQWdl6ZGCE0z7bV2iQ_bkO9DP2aHARukbTTSuzSBAsP1QAEu4RlybZDms1h8Dj5E0vX2yJUc9PHO1lozKRExhQ%3D%3D&ppt=None&ppn=None&ssid=zcrnm3br4w0000001701074938410&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/2/o/-original-imagtq47azeytzzg.jpeg?q=70
142,APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN93HN/A,"₹84,990",/apple-2020-macbook-air-m1-8-gb-256-gb-ssd-mac-os-big-sur-mgn93hn-a/p/itm6b02c9a9d9d28?pid=COMFXEKMXWUMGPHW&lid=LSTCOMFXEKMXWUMGPHWKF7Y8O&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_133&otracker=search&fm=organic&iid=6b8ac4fa-ce87-4c11-b6d9-e885ccf5f8a6.COMFXEKMXWUMGPHW.SEARCH&ppt=None&ppn=None&ssid=zcrnm3br4w0000001701074938410&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/khdqnbk0/computer/f/y/t/apple-original-imafxfyqydgvrkzv.jpeg?q=70
143,HP (2023) Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5002TU Thin and Light...,"₹55,490",/hp-2023-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-15s-fy5002tu-thin-light-laptop/p/itm9046eaf5a4af9?pid=COMGZNSBS7Z959EW&lid=LSTCOMGZNSBS7Z959EWSIWM8I&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_134&otracker=search&fm=organic&iid=6b8ac4fa-ce87-4c11-b6d9-e885ccf5f8a6.COMGZNSBS7Z959EW.SEARCH&ppt=None&ppn=None&ssid=zcrnm3br4w0000001701074938410&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/z/h/x/-original-imaguegyxnyrucdn.jpeg?q=70
144,ASUS Core i3 10th Gen - (4 GB/1 TB HDD/4 GB EMMC Storage/Windows 10/4 GB Graphics) X515JA-BR381T Thin ...,"₹30,500",/asus-core-i3-10th-gen-4-gb-1-tb-hdd-4-gb-emmc-storage-windows-10-4-graphics-x515ja-br381t-thin-light-laptop/p/itmcb7e0783194eb?pid=COMGNZDCFT8XEXMG&lid=LSTCOMGNZDCFT8XEXMGNQCBI9&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_135&otracker=search&fm=organic&iid=6b8ac4fa-ce87-4c11-b6d9-e885ccf5f8a6.COMGNZDCFT8XEXMG.SEARCH&ppt=None&ppn=None&ssid=zcrnm3br4w0000001701074938410&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/l/e/s/asus-vivobook-15-thin-and-light-laptop-asus-original-imagnzdc7phtstwc.jpeg?q=70
145,ASUS TUF Gaming F15 Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,"₹72,990",/asus-tuf-gaming-f15-core-i5-12th-gen-12500h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-fx507zc4-hn116w-laptop/p/itm18565b89ac405?pid=COMGQ694GW8WQ4TN&lid=LSTCOMGQ694GW8WQ4TN6DPZRD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_136&otracker=search&fm=organic&iid=6b8ac4fa-ce87-4c11-b6d9-e885ccf5f8a6.COMGQ694GW8WQ4TN.SEARCH&ppt=None&ppn=None&ssid=zcrnm3br4w0000001701074938410&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/l3rmzrk0/computer/l/7/m/-original-imagetj2awbvdju6.jpeg?q=70
146,ASUS Vivobook 15 Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home) M1502QA-EJ741WS Thin an...,"₹49,990",/asus-vivobook-15-ryzen-7-octa-core-5800hs-16-gb-512-gb-ssd-windows-11-home-m1502qa-ej741ws-thin-light-laptop/p/itmbc825d8a33486?pid=COMGZKHQMRTUJH3J&lid=LSTCOMGZKHQMRTUJH3JRMYCKU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_137&otracker=search&fm=organic&iid=en_EQWdl6ZGCE0z7bV2iQ_bkO9DP2aHARukbTTSuzSBAsM-u63VbKS7VvrHvuI10g0VYsAnpQi6oNDMBdrrHp7Ytg%3D%3D&ppt=None&ppn=None&ssid=zcrnm3br4w0000001701074938410&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/o/s/-original-imagtvq875zegz7z.jpeg?q=70
147,ASUS Vivobook 15 Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) X515EA-EJ312W Thin and Li...,"₹31,990",/asus-vivobook-15-core-i3-11th-gen-1115g4-8-gb-256-gb-ssd-windows-11-home-x515ea-ej312w-thin-light-laptop/p/itm7aa1836156b37?pid=COMG9WH98ZNYXWYH&lid=LSTCOMG9WH98ZNYXWYHARCWA8&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_138&otracker=search&fm=organic&iid=en_EQWdl6ZGCE0z7bV2iQ_bkO9DP2aHARukbTTSuzSBAsMvpRsQBGPZFsh45JjyZqQrWjC9sve0epE5-bGZFR1ONA%3D%3D&ppt=None&ppn=None&ssid=zcrnm3br4w0000001701074938410&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/r/e/f/-original-imagrgprbhchwgve.jpeg?q=70
148,HP Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon AMD Radeon RX 6...,"₹50,490",/hp-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-amd-rx-6500m-15-fb0157ax-gaming-laptop/p/itmd65e39c443c42?pid=COMGUDAZNMTYMXYC&lid=LSTCOMGUDAZNMTYMXYCAZ5L1B&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_139&otracker=search&fm=organic&iid=6b8ac4fa-ce87-4c11-b6d9-e885ccf5f8a6.COMGUDAZNMTYMXYC.SEARCH&ppt=None&ppn=None&ssid=zcrnm3br4w0000001701074938410&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/v/q/d/victus-gaming-gaming-laptop-hp-original-imagudazhnfaugkj.jpeg?q=70
149,ASUS Vivobook Go 15 Celeron Dual Core N4020 - (4 GB/256 GB SSD/Windows 11 Home) E510MA-EJ001W Thin and...,"₹22,990",/asus-vivobook-go-15-celeron-dual-core-n4020-4-gb-256-gb-ssd-windows-11-home-e510ma-ej001w-thin-light-laptop/p/itm58886a5c657bd?pid=COMGR5QEU3FUM5JH&lid=LSTCOMGR5QEU3FUM5JHZFQTPY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_140&otracker=search&fm=organic&iid=6b8ac4fa-ce87-4c11-b6d9-e885ccf5f8a6.COMGR5QEU3FUM5JH.SEARCH&ppt=None&ppn=None&ssid=zcrnm3br4w0000001701074938410&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/n/w/-original-imagqs9vc7ecv4vj.jpeg?q=70
150,MSI GF63 Core i5 11th Gen 11260H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1...,"₹52,990",/msi-gf63-core-i5-11th-gen-11260h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-60-hz-thin-11sc-1494in-gaming-laptop/p/itm99c03c748e149?pid=COMGRDC8SWJGGTZC&lid=LSTCOMGRDC8SWJGGTZCDYO4OJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_141&otracker=search&fm=organic&iid=en_EQWdl6ZGCE0z7bV2iQ_bkO9DP2aHARukbTTSuzSBAsN24XApetX3X9T-f3hdC7iosMeDb7HXzJbfyBh0hCgjfQ%3D%3D&ppt=None&ppn=None&ssid=zcrnm3br4w0000001701074938410&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/r/k/-original-imagsz5x5x3vkt8c.jpeg?q=70
151,CHUWI Core i3 10th Gen 1005G1 - (8 GB/512 GB SSD/Windows 11 Home) CoreBook X Grey Laptop,"₹23,990",/chuwi-core-i3-10th-gen-1005g1-8-gb-512-gb-ssd-windows-11-home-corebook-x-grey-laptop/p/itm60983f1093f2d?pid=COMGQHRQZSPVRDZE&lid=LSTCOMGQHRQZSPVRDZEQTPAAX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_142&otracker=search&fm=organic&iid=en_EQWdl6ZGCE0z7bV2iQ_bkO9DP2aHARukbTTSuzSBAsPk1nWslsnUjHhVjhcdNUOMAev1nFj2-HZRUZnD43HTkA%3D%3D&ppt=None&ppn=None&ssid=zcrnm3br4w0000001701074938410&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/7/s/3/-original-imagr93z7hudmgwf.jpeg?q=70
152,Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) 15IAU7 Thin and...,"₹35,990",/lenovo-ideapad-slim-3-intel-core-i3-12th-gen-1215u-8-gb-256-gb-ssd-windows-11-home-15iau7-thin-light-laptop/p/itm9fcf3daf70e1b?pid=COMGSVFEHCEWXFBQ&lid=LSTCOMGSVFEHCEWXFBQHLPEDL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_143&otracker=search&fm=organic&iid=6b8ac4fa-ce87-4c11-b6d9-e885ccf5f8a6.COMGSVFEHCEWXFBQ.SEARCH&ppt=None&ppn=None&ssid=zcrnm3br4w0000001701074938410&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/0/f/v/-original-imaguyhzwj4tqwqu.jpeg?q=70
153,Infinix X2 Slim Intel Core i5 11th Gen 1155G7 - (16 GB/512 GB SSD/Windows 11 Home) XL23 Thin and Light...,"₹33,990",/infinix-x2-slim-intel-core-i5-11th-gen-1155g7-16-gb-512-gb-ssd-windows-11-home-xl23-thin-light-laptop/p/itmc564336b40fbe?pid=COMGPU47ZSYS3FCX&lid=LSTCOMGPU47ZSYS3FCXOBW0BO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_144&otracker=search&fm=organic&iid=6b8ac4fa-ce87-4c11-b6d9-e885ccf5f8a6.COMGPU47ZSYS3FCX.SEARCH&ppt=None&ppn=None&ssid=zcrnm3br4w0000001701074938410&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/1/h/inbook-thin-and-light-laptop-infinix-original-imagpyjexehgq3kg.jpeg?q=70
154,,,,
155,ASUS TUF Gaming F15 Core i5 12th Gen i5-12500H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDI...,"₹85,800",/asus-tuf-gaming-f15-core-i5-12th-gen-i5-12500h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-95-w-fx507zc4-hn116ws-laptop/p/itma6786a262b7cb?pid=COMGS2AJVUQTGH6A&lid=LSTCOMGS2AJVUQTGH6A0GPGEY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_145&otracker=search&fm=organic&iid=a45d0d05-7e57-4353-941c-e5f2053dc88d.COMGS2AJVUQTGH6A.SEARCH&ppt=None&ppn=None&ssid=dxrrxxhcb40000001701074939449&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/3/s/d/fx507zc4-hn116ws-gaming-laptop-asus-original-imagsat9nkqvhyqy.jpeg?q=70
156,MSI GF63 Core i5 11th Gen 11400H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX ...,"₹53,990",/msi-gf63-core-i5-11th-gen-11400h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-60-hz-thin-11sc-1400in-gaming-laptop/p/itm93757d9dcbc30?pid=COMGZ4PN68RBKGFQ&lid=LSTCOMGZ4PN68RBKGFQHWEJQZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_146&otracker=search&fm=organic&iid=a45d0d05-7e57-4353-941c-e5f2053dc88d.COMGZ4PN68RBKGFQ.SEARCH&ppt=None&ppn=None&ssid=dxrrxxhcb40000001701074939449&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/j/a/-original-imags9wb37rftsfy.jpeg?q=70
157,ASUS Vivobook 15 Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EJ522WS Thin and L...,"₹38,990",/asus-vivobook-15-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-11-home-x515ea-ej522ws-thin-light-laptop/p/itmbfbbf7747aa01?pid=COMGFHNGGWNDVGSY&lid=LSTCOMGFHNGGWNDVGSY5C6JML&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_147&otracker=search&fm=organic&iid=en_e3W_4K7AnmrBQZXTavZbTtDXRuS9CG4N4RygTeu8fMgxivJxy-dvWDOWxTWHOzyiMKBnjElGOh5j_xhzHRB5Sw%3D%3D&ppt=None&ppn=None&ssid=dxrrxxhcb40000001701074939449&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/l/t/-original-imagtucmkuwggepy.jpeg?q=70
158,ASUS Vivobook 15 Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) X1500EA-EJ311W Thin and L...,"₹31,990",/asus-vivobook-15-core-i3-11th-gen-1115g4-8-gb-256-gb-ssd-windows-11-home-x1500ea-ej311w-thin-light-laptop/p/itmcc87b88b4d7bf?pid=COMGS7M36HZBHH5R&lid=LSTCOMGS7M36HZBHH5RNHNWTN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_148&otracker=search&fm=organic&iid=en_e3W_4K7AnmrBQZXTavZbTtDXRuS9CG4N4RygTeu8fMh0v3HxGMb9cLFP9GmDz02wRBGXQsUVQHMWoV1tWREPIw%3D%3D&ppt=None&ppn=None&ssid=dxrrxxhcb40000001701074939449&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/e/z/-original-imagpxgqesgrthks.jpeg?q=70
159,Acer Predator Neo (2023) Core i7 13th Gen 13700HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NV...,"₹1,04,990",/acer-predator-neo-2023-core-i7-13th-gen-13700hx-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-phn16-71-74h1-gaming-laptop/p/itmc7bb5d6127ce6?pid=COMGZS9GMHCJY9FF&lid=LSTCOMGZS9GMHCJY9FFAPRA7L&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_149&otracker=search&fm=organic&iid=a45d0d05-7e57-4353-941c-e5f2053dc88d.COMGZS9GMHCJY9FF.SEARCH&ppt=None&ppn=None&ssid=dxrrxxhcb40000001701074939449&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/r/d/-original-imagp7w2wgf5ense.jpeg?q=70
160,HP 250 G9 Core i3 12th Gen Intel Core i3 1215U - (8 GB/512 GB SSD/Windows 11 Home) 7M657PA Thin and Li...,"₹36,999",/hp-250-g9-core-i3-12th-gen-intel-1215u-8-gb-512-gb-ssd-windows-11-home-7m657pa-thin-light-laptop/p/itm31a94239b8d57?pid=COMGU7Y6CXHP5HGQ&lid=LSTCOMGU7Y6CXHP5HGQTKONFM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_150&otracker=search&fm=organic&iid=a45d0d05-7e57-4353-941c-e5f2053dc88d.COMGU7Y6CXHP5HGQ.SEARCH&ppt=None&ppn=None&ssid=dxrrxxhcb40000001701074939449&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/9/i/k/250-g9-laptop-hp-original-imagt4xwvjs6cbcm.jpeg?q=70
161,ASUS Zenbook 14X OLED Ryzen 5 Hexa Core 5600HS - (16 GB/512 GB SSD/Windows 11 Home) UM5401QA-KM541WS T...,"₹57,990",/asus-zenbook-14x-oled-ryzen-5-hexa-core-5600hs-16-gb-512-gb-ssd-windows-11-home-um5401qa-km541ws-thin-light-laptop/p/itm05033c9b1d455?pid=COMGZKHQHERZG2RP&lid=LSTCOMGZKHQHERZG2RPU37D6Q&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_151&otracker=search&fm=organic&iid=en_e3W_4K7AnmrBQZXTavZbTtDXRuS9CG4N4RygTeu8fMiQLDMo2ZMuDx_zZp6Pl-nqUnvgDmIlNOp2NQhtK26EbQ%3D%3D&ppt=None&ppn=None&ssid=dxrrxxhcb40000001701074939449&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/s/u/-original-imagqdrxypn25zdt.jpeg?q=70
162,ASUS Vivobook S14 OLED Intel EVO H-Series Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home)...,"₹69,990",/asus-vivobook-s14-oled-intel-evo-h-series-core-i5-12th-gen-12500h-16-gb-512-gb-ssd-windows-11-home-s3402za-km502ws-thin-light-laptop/p/itm93afec5862d72?pid=COMGCG2GXGJGEYUW&lid=LSTCOMGCG2GXGJGEYUWI64YYF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_152&otracker=search&fm=organic&iid=en_e3W_4K7AnmrBQZXTavZbTtDXRuS9CG4N4RygTeu8fMh4qFHX-Qz8YqLDtsQWARk6TsxV4GrE85oIK7SmF27FhQ%3D%3D&ppt=None&ppn=None&ssid=dxrrxxhcb40000001701074939449&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/h/z/-original-imagqdrxngpdcjzh.jpeg?q=70
163,Acer Travelmate Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) TMP214-41-G3 Thin and Lig...,"₹44,990",/acer-travelmate-ryzen-5-hexa-core-5500u-16-gb-512-gb-ssd-windows-11-home-tmp214-41-g3-thin-light-laptop/p/itm7a22bbcf003c8?pid=COMGQWPY4DZTPSRQ&lid=LSTCOMGQWPY4DZTPSRQAP0L4B&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_153&otracker=search&fm=organic&iid=a45d0d05-7e57-4353-941c-e5f2053dc88d.COMGQWPY4DZTPSRQ.SEARCH&ppt=None&ppn=None&ssid=dxrrxxhcb40000001701074939449&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/l/7/a/-original-imagr6uetkh2gyhk.jpeg?q=70
